order_id,customer_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,first_order_flag,basket_size,unique_aisles,unique_departments,reordered_items,new_to_customer_items,reorder_share,new_to_customer_share,avg_add_to_cart_order,max_add_to_cart_order
321,125272,36,1,12,17.0,0,22,16,8,17,5,0.7727272727272727,0.22727272727272727,11.5,22
322,36278,2,1,9,7.0,0,9,7,4,4,5,0.4444444444444444,0.5555555555555556,5.0,9
323,60766,13,4,10,7.0,0,12,10,7,9,3,0.75,0.25,6.5,12
324,68950,7,4,12,12.0,0,3,3,3,3,0,1.0,0.0,2.0,3
325,9579,2,3,13,30.0,0,5,2,2,0,5,0.0,1.0,3.0,5
326,33704,12,3,9,7.0,0,17,12,9,8,9,0.47058823529411764,0.5294117647058824,9.0,17
327,58707,21,6,9,8.0,0,8,8,5,6,2,0.75,0.25,4.5,8
328,156112,10,1,20,8.0,0,11,9,4,11,0,1.0,0.0,6.0,11
329,193602,7,6,15,6.0,0,28,19,12,17,11,0.6071428571428571,0.39285714285714285,14.5,28
330,200502,26,4,16,4.0,0,5,5,5,4,1,0.8,0.2,3.0,5
331,97427,1,6,17,,1,28,11,6,0,28,0.0,1.0,14.5,28
332,131796,9,6,9,7.0,0,6,6,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
333,15068,36,4,10,3.0,0,7,5,3,3,4,0.42857142857142855,0.5714285714285714,4.0,7
334,7114,13,0,8,20.0,0,7,4,4,7,0,1.0,0.0,4.0,7
335,164484,7,5,12,5.0,0,17,11,8,7,10,0.4117647058823529,0.5882352941176471,9.0,17
336,60174,14,2,13,21.0,0,15,11,7,12,3,0.8,0.2,8.0,15
337,44598,27,1,10,19.0,0,22,19,9,21,1,0.9545454545454546,0.045454545454545456,11.5,22
338,61454,38,3,13,5.0,0,26,20,11,18,8,0.6923076923076923,0.3076923076923077,13.5,26
339,34416,57,2,16,5.0,0,7,6,4,6,1,0.8571428571428571,0.14285714285714285,4.0,7
340,197300,10,6,9,16.0,0,19,12,8,18,1,0.9473684210526315,0.05263157894736842,10.0,19
341,163059,6,1,10,19.0,0,1,1,1,1,0,1.0,0.0,1.0,1
342,183968,24,2,17,7.0,0,11,7,5,10,1,0.9090909090909091,0.09090909090909091,6.0,11
343,120226,8,2,10,16.0,0,7,5,5,5,2,0.7142857142857143,0.2857142857142857,4.0,7
344,61721,10,4,11,7.0,0,8,5,4,6,2,0.75,0.25,4.5,8
345,129475,16,2,10,6.0,0,11,9,7,8,3,0.7272727272727273,0.2727272727272727,6.0,11
346,161624,3,6,18,26.0,0,6,4,2,5,1,0.8333333333333334,0.16666666666666666,3.5,6
347,17155,94,1,16,7.0,0,14,9,6,14,0,1.0,0.0,7.5,14
348,42181,11,2,16,8.0,0,4,4,3,4,0,1.0,0.0,2.5,4
350,96296,45,3,14,7.0,0,21,9,6,18,3,0.8571428571428571,0.14285714285714285,11.0,21
351,26183,18,5,14,1.0,0,9,4,4,4,5,0.4444444444444444,0.5555555555555556,5.0,9
352,158641,7,2,18,6.0,0,10,6,5,9,1,0.9,0.1,5.5,10
354,25862,19,5,10,8.0,0,9,8,6,5,4,0.5555555555555556,0.4444444444444444,5.0,9
355,28266,13,1,13,27.0,0,17,11,8,17,0,1.0,0.0,9.0,17
356,143707,35,2,13,1.0,0,3,3,3,3,0,1.0,0.0,2.0,3
357,140609,9,5,17,2.0,0,5,3,3,1,4,0.2,0.8,3.0,5
358,186138,5,5,13,16.0,0,5,5,4,4,1,0.8,0.2,3.0,5
359,186816,14,2,22,9.0,0,27,17,8,21,6,0.7777777777777778,0.2222222222222222,14.0,27
360,26871,2,2,16,30.0,0,10,9,5,1,9,0.1,0.9,5.5,10
361,58087,1,2,0,,1,24,10,6,0,24,0.0,1.0,12.5,24
362,65561,20,4,11,2.0,0,7,3,3,0,7,0.0,1.0,4.0,7
363,204484,20,5,10,7.0,0,7,5,4,6,1,0.8571428571428571,0.14285714285714285,4.0,7
364,120742,29,2,11,5.0,0,5,5,2,4,1,0.8,0.2,3.0,5
365,184277,9,2,6,16.0,0,3,3,3,0,3,0.0,1.0,2.0,3
366,85359,25,0,14,5.0,0,9,8,6,9,0,1.0,0.0,5.0,9
367,48730,3,4,19,19.0,0,19,14,7,10,9,0.5263157894736842,0.47368421052631576,10.0,19
368,193730,20,2,18,1.0,0,3,3,3,3,0,1.0,0.0,2.0,3
369,186407,1,2,19,,1,4,4,3,0,4,0.0,1.0,2.5,4
370,49030,34,6,10,10.0,0,8,8,6,3,5,0.375,0.625,4.5,8
371,27212,7,2,13,10.0,0,13,11,5,12,1,0.9230769230769231,0.07692307692307693,7.0,13
372,178268,3,5,16,3.0,0,7,5,3,1,6,0.14285714285714285,0.8571428571428571,4.0,7
373,148175,16,6,17,30.0,0,8,7,5,5,3,0.625,0.375,4.5,8
374,128335,7,2,18,2.0,0,5,4,4,2,3,0.4,0.6,3.0,5
375,163102,43,4,17,1.0,0,8,8,5,5,3,0.625,0.375,4.5,8
376,121858,11,5,16,14.0,0,7,4,4,6,1,0.8571428571428571,0.14285714285714285,4.0,7
377,1868,65,1,13,2.0,0,11,9,7,11,0,1.0,0.0,6.0,11
378,128710,66,5,9,2.0,0,2,1,1,2,0,1.0,0.0,1.5,2
379,6801,59,5,23,7.0,0,8,6,5,7,1,0.875,0.125,4.5,8
380,83896,3,5,17,26.0,0,14,11,6,4,10,0.2857142857142857,0.7142857142857143,7.5,14
381,52824,19,0,14,5.0,0,22,21,10,21,1,0.9545454545454546,0.045454545454545456,11.5,22
382,73283,15,2,9,2.0,0,16,12,7,16,0,1.0,0.0,8.5,16
383,162083,39,6,11,10.0,0,1,1,1,1,0,1.0,0.0,1.0,1
384,110980,33,3,11,6.0,0,8,7,6,5,3,0.625,0.375,4.5,8
385,32268,21,6,16,5.0,0,6,5,4,5,1,0.8333333333333334,0.16666666666666666,3.5,6
387,160646,13,1,14,14.0,0,11,10,7,10,1,0.9090909090909091,0.09090909090909091,6.0,11
388,176698,17,0,13,8.0,0,25,13,7,12,13,0.48,0.52,13.0,25
389,11216,8,4,9,5.0,0,2,1,1,0,2,0.0,1.0,1.5,2
390,166654,48,0,12,9.0,0,34,22,8,31,3,0.9117647058823529,0.08823529411764706,17.5,34
391,116932,6,1,17,1.0,0,8,6,3,1,7,0.125,0.875,4.5,8
392,37700,5,3,8,7.0,0,6,5,4,3,3,0.5,0.5,3.5,6
394,160625,16,5,13,1.0,0,4,4,4,3,1,0.75,0.25,2.5,4
395,186576,4,3,16,7.0,0,13,11,7,6,7,0.46153846153846156,0.5384615384615384,7.0,13
396,158728,9,0,15,3.0,0,7,6,5,2,5,0.2857142857142857,0.7142857142857143,4.0,7
397,198708,30,1,18,3.0,0,3,2,1,3,0,1.0,0.0,2.0,3
398,155472,2,2,11,30.0,0,24,13,8,4,20,0.16666666666666666,0.8333333333333334,12.5,24
399,64024,6,2,19,10.0,0,1,1,1,0,1,0.0,1.0,1.0,1
400,180454,32,0,8,8.0,0,23,15,7,16,7,0.6956521739130435,0.30434782608695654,12.0,23
401,86884,19,1,9,6.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
402,202359,20,5,14,14.0,0,3,3,3,3,0,1.0,0.0,2.0,3
403,16181,10,5,12,14.0,0,23,13,6,16,7,0.6956521739130435,0.30434782608695654,12.0,23
404,196585,10,5,8,7.0,0,6,3,2,6,0,1.0,0.0,3.5,6
405,172653,27,6,13,16.0,0,11,10,5,11,0,1.0,0.0,6.0,11
406,51849,5,5,9,19.0,0,22,18,9,16,6,0.7272727272727273,0.2727272727272727,11.5,22
407,164176,7,3,17,30.0,0,6,6,3,3,3,0.5,0.5,3.5,6
408,45631,17,1,18,14.0,0,15,14,9,7,8,0.4666666666666667,0.5333333333333333,8.0,15
409,41502,7,1,18,17.0,0,9,7,4,6,3,0.6666666666666666,0.3333333333333333,5.0,9
410,121327,34,2,14,5.0,0,14,11,8,13,1,0.9285714285714286,0.07142857142857142,7.5,14
411,181193,22,4,14,4.0,0,6,6,5,5,1,0.8333333333333334,0.16666666666666666,3.5,6
412,101249,5,3,21,15.0,0,1,1,1,1,0,1.0,0.0,1.0,1
413,200178,4,0,16,10.0,0,16,10,7,7,9,0.4375,0.5625,8.5,16
415,48412,1,4,18,,1,19,14,7,0,19,0.0,1.0,10.0,19
416,34870,13,4,13,3.0,0,2,2,2,0,2,0.0,1.0,1.5,2
417,193125,3,6,1,17.0,0,5,5,4,2,3,0.4,0.6,3.0,5
419,164717,6,3,16,4.0,0,6,5,3,3,3,0.5,0.5,3.5,6
420,161762,37,2,11,2.0,0,9,6,4,6,3,0.6666666666666666,0.3333333333333333,5.0,9
421,119095,1,0,23,,1,7,7,6,0,7,0.0,1.0,4.0,7
422,146023,21,5,15,6.0,0,12,11,9,5,7,0.4166666666666667,0.5833333333333334,6.5,12
423,97970,20,4,16,7.0,0,18,13,11,18,0,1.0,0.0,9.5,18
424,194925,10,2,13,27.0,0,2,2,1,2,0,1.0,0.0,1.5,2
425,146671,15,1,11,30.0,0,16,10,8,10,6,0.625,0.375,8.5,16
426,147194,38,5,15,7.0,0,18,11,5,13,5,0.7222222222222222,0.2777777777777778,9.5,18
427,19785,4,1,13,9.0,0,10,8,7,3,7,0.3,0.7,5.5,10
428,33799,16,4,10,2.0,0,1,1,1,1,0,1.0,0.0,1.0,1
429,126918,2,0,9,7.0,0,13,8,5,0,13,0.0,1.0,7.0,13
430,185289,30,5,9,8.0,0,5,2,2,5,0,1.0,0.0,3.0,5
431,137716,39,1,11,8.0,0,36,21,11,32,4,0.8888888888888888,0.1111111111111111,18.5,36
432,198921,5,3,10,5.0,0,15,7,5,11,4,0.7333333333333333,0.26666666666666666,8.0,15
433,76234,17,1,12,10.0,0,11,8,6,9,2,0.8181818181818182,0.18181818181818182,6.0,11
434,108854,12,5,9,8.0,0,18,14,9,10,8,0.5555555555555556,0.4444444444444444,9.5,18
435,201679,11,2,20,10.0,0,13,10,6,12,1,0.9230769230769231,0.07692307692307693,7.0,13
436,106876,29,6,11,7.0,0,6,6,5,2,4,0.3333333333333333,0.6666666666666666,3.5,6
438,39176,19,4,15,3.0,0,1,1,1,1,0,1.0,0.0,1.0,1
439,56056,13,3,10,9.0,0,14,12,10,3,11,0.21428571428571427,0.7857142857142857,7.5,14
440,155234,4,0,15,21.0,0,16,12,7,7,9,0.4375,0.5625,8.5,16
441,132697,5,1,13,7.0,0,12,10,8,6,6,0.5,0.5,6.5,12
442,185583,39,2,20,13.0,0,9,8,5,5,4,0.5555555555555556,0.4444444444444444,5.0,9
443,174206,42,1,12,3.0,0,10,8,5,8,2,0.8,0.2,5.5,10
444,201770,2,5,13,20.0,0,10,9,7,1,9,0.1,0.9,5.5,10
445,63288,1,6,0,,1,2,2,2,0,2,0.0,1.0,1.5,2
446,22274,93,5,13,0.0,0,6,6,6,2,4,0.3333333333333333,0.6666666666666666,3.5,6
447,173924,36,4,14,7.0,0,10,6,4,6,4,0.6,0.4,5.5,10
448,111664,9,5,19,12.0,0,4,4,4,4,0,1.0,0.0,2.5,4
449,177340,7,3,17,30.0,0,14,13,7,6,8,0.42857142857142855,0.5714285714285714,7.5,14
450,79317,19,1,8,5.0,0,9,8,6,4,5,0.4444444444444444,0.5555555555555556,5.0,9
451,167271,24,2,16,9.0,0,8,5,2,7,1,0.875,0.125,4.5,8
453,27896,16,0,12,7.0,0,18,13,9,15,3,0.8333333333333334,0.16666666666666666,9.5,18
454,11335,23,1,17,14.0,0,44,25,12,39,5,0.8863636363636364,0.11363636363636363,22.5,44
455,140595,10,1,15,5.0,0,4,4,2,2,2,0.5,0.5,2.5,4
457,105560,16,1,16,30.0,0,16,12,5,14,2,0.875,0.125,8.5,16
458,148347,2,2,12,10.0,0,3,3,2,1,2,0.3333333333333333,0.6666666666666666,2.0,3
459,18550,10,1,8,29.0,0,24,16,9,10,14,0.4166666666666667,0.5833333333333334,12.5,24
460,151207,3,5,13,27.0,0,5,4,4,0,5,0.0,1.0,3.0,5
461,40496,8,0,15,12.0,0,29,22,10,14,15,0.4827586206896552,0.5172413793103449,15.0,29
462,103166,4,5,18,4.0,0,13,9,7,8,5,0.6153846153846154,0.38461538461538464,7.0,13
463,92093,18,1,17,5.0,0,1,1,1,0,1,0.0,1.0,1.0,1
464,162075,8,6,12,3.0,0,27,14,8,20,7,0.7407407407407407,0.25925925925925924,14.0,27
465,65540,1,1,16,,1,5,5,4,0,5,0.0,1.0,3.0,5
466,101150,47,3,10,6.0,0,10,5,4,8,2,0.8,0.2,5.5,10
467,140348,8,6,10,22.0,0,20,13,7,8,12,0.4,0.6,10.5,20
468,69420,5,1,15,25.0,0,2,2,2,2,0,1.0,0.0,1.5,2
469,54336,3,5,16,7.0,0,7,5,5,4,3,0.5714285714285714,0.42857142857142855,4.0,7
470,4793,14,5,15,30.0,0,9,8,6,5,4,0.5555555555555556,0.4444444444444444,5.0,9
471,52745,5,6,18,30.0,0,8,7,5,1,7,0.125,0.875,4.5,8
472,22824,26,2,20,1.0,0,6,4,3,5,1,0.8333333333333334,0.16666666666666666,3.5,6
475,190994,3,0,0,6.0,0,5,4,3,2,3,0.4,0.6,3.0,5
476,201923,2,5,10,5.0,0,5,5,3,1,4,0.2,0.8,3.0,5
477,13665,3,4,12,30.0,0,2,2,2,0,2,0.0,1.0,1.5,2
478,81461,3,0,12,8.0,0,7,6,6,5,2,0.7142857142857143,0.2857142857142857,4.0,7
479,31038,9,2,9,16.0,0,7,6,6,6,1,0.8571428571428571,0.14285714285714285,4.0,7
480,56158,4,4,18,4.0,0,8,8,5,6,2,0.75,0.25,4.5,8
481,61134,31,5,17,8.0,0,5,5,4,5,0,1.0,0.0,3.0,5
482,192144,17,5,11,11.0,0,20,12,6,9,11,0.45,0.55,10.5,20
483,115184,30,1,11,11.0,0,7,4,4,7,0,1.0,0.0,4.0,7
484,187599,16,3,14,30.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
485,124536,15,3,8,7.0,0,6,1,1,6,0,1.0,0.0,3.5,6
486,146875,11,2,16,6.0,0,9,8,5,9,0,1.0,0.0,5.0,9
487,83068,61,0,10,1.0,0,11,8,7,11,0,1.0,0.0,6.0,11
488,127848,22,1,19,4.0,0,7,3,2,7,0,1.0,0.0,4.0,7
489,23535,5,2,12,30.0,0,6,4,3,3,3,0.5,0.5,3.5,6
490,32953,40,1,15,6.0,0,22,18,9,18,4,0.8181818181818182,0.18181818181818182,11.5,22
491,186155,4,3,12,13.0,0,16,9,6,9,7,0.5625,0.4375,8.5,16
493,197703,21,5,19,2.0,0,24,12,6,19,5,0.7916666666666666,0.20833333333333334,12.5,24
494,90250,7,6,17,14.0,0,12,10,6,10,2,0.8333333333333334,0.16666666666666666,6.5,12
495,87872,7,2,11,30.0,0,3,3,3,3,0,1.0,0.0,2.0,3
496,7580,3,5,12,4.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
498,139602,10,1,14,12.0,0,11,6,4,11,0,1.0,0.0,6.0,11
499,68120,7,6,16,4.0,0,6,5,5,3,3,0.5,0.5,3.5,6
500,26454,8,0,8,22.0,0,5,4,2,5,0,1.0,0.0,3.0,5
501,86142,40,2,12,16.0,0,15,15,11,12,3,0.8,0.2,8.0,15
502,153628,22,5,17,3.0,0,7,7,7,6,1,0.8571428571428571,0.14285714285714285,4.0,7
503,201861,20,3,15,9.0,0,8,4,3,6,2,0.75,0.25,4.5,8
504,2201,10,3,17,22.0,0,20,13,10,11,9,0.55,0.45,10.5,20
505,110754,4,1,16,30.0,0,5,3,1,2,3,0.4,0.6,3.0,5
506,8941,24,3,8,30.0,0,13,8,3,9,4,0.6923076923076923,0.3076923076923077,7.0,13
507,192963,4,3,9,15.0,0,5,2,1,0,5,0.0,1.0,3.0,5
508,51003,6,5,11,10.0,0,9,7,4,8,1,0.8888888888888888,0.1111111111111111,5.0,9
509,79643,6,1,9,3.0,0,8,7,5,4,4,0.5,0.5,4.5,8
510,203673,42,0,10,5.0,0,3,2,1,3,0,1.0,0.0,2.0,3
511,61839,5,6,17,13.0,0,1,1,1,1,0,1.0,0.0,1.0,1
512,133066,12,2,16,2.0,0,4,3,3,3,1,0.75,0.25,2.5,4
514,18201,15,4,10,6.0,0,4,3,3,3,1,0.75,0.25,2.5,4
515,153416,17,1,12,14.0,0,15,9,8,15,0,1.0,0.0,8.0,15
516,49838,8,3,15,10.0,0,10,9,6,5,5,0.5,0.5,5.5,10
518,20663,44,0,20,7.0,0,8,5,3,6,2,0.75,0.25,4.5,8
519,100101,11,2,14,30.0,0,2,1,1,1,1,0.5,0.5,1.5,2
520,165200,13,3,8,0.0,0,9,8,5,6,3,0.6666666666666666,0.3333333333333333,5.0,9
521,203870,25,2,9,3.0,0,10,5,4,5,5,0.5,0.5,5.5,10
522,35250,6,1,15,12.0,0,20,14,8,10,10,0.5,0.5,10.5,20
523,171041,8,5,15,2.0,0,3,3,2,3,0,1.0,0.0,2.0,3
524,152160,3,6,8,30.0,0,6,5,4,0,6,0.0,1.0,3.5,6
525,167046,5,2,12,15.0,0,10,8,6,7,3,0.7,0.3,5.5,10
526,17900,9,0,23,10.0,0,18,10,6,16,2,0.8888888888888888,0.1111111111111111,9.5,18
527,39332,6,2,21,10.0,0,13,10,6,4,9,0.3076923076923077,0.6923076923076923,7.0,13
528,162968,16,5,13,1.0,0,4,3,3,3,1,0.75,0.25,2.5,4
529,34037,6,4,10,30.0,0,25,17,11,7,18,0.28,0.72,13.0,25
530,187261,6,2,10,5.0,0,2,2,2,2,0,1.0,0.0,1.5,2
531,99518,2,6,18,2.0,0,5,3,3,0,5,0.0,1.0,3.0,5
532,100845,7,2,15,2.0,0,4,4,4,3,1,0.75,0.25,2.5,4
533,141438,7,6,18,11.0,0,6,4,2,4,2,0.6666666666666666,0.3333333333333333,3.5,6
534,99415,5,4,16,19.0,0,1,1,1,0,1,0.0,1.0,1.0,1
535,179526,28,5,9,2.0,0,5,3,2,3,2,0.6,0.4,3.0,5
536,138768,1,1,9,,1,8,7,5,0,8,0.0,1.0,4.5,8
537,180135,15,2,8,3.0,0,7,6,5,6,1,0.8571428571428571,0.14285714285714285,4.0,7
538,129024,17,0,10,11.0,0,9,7,6,7,2,0.7777777777777778,0.2222222222222222,5.0,9
539,189144,13,1,11,14.0,0,26,9,4,21,5,0.8076923076923077,0.19230769230769232,13.5,26
540,93962,8,0,9,22.0,0,2,2,2,2,0,1.0,0.0,1.5,2
541,186224,12,2,15,9.0,0,3,2,1,2,1,0.6666666666666666,0.3333333333333333,2.0,3
542,12899,30,1,15,3.0,0,4,4,4,4,0,1.0,0.0,2.5,4
543,30816,1,0,12,,1,3,3,3,0,3,0.0,1.0,2.0,3
544,173861,34,5,20,6.0,0,23,14,9,15,8,0.6521739130434783,0.34782608695652173,12.0,23
545,35519,7,0,9,1.0,0,2,2,2,0,2,0.0,1.0,1.5,2
546,141401,18,2,11,4.0,0,31,10,3,28,3,0.9032258064516129,0.0967741935483871,16.0,31
547,113831,6,4,11,9.0,0,14,10,8,12,2,0.8571428571428571,0.14285714285714285,7.5,14
548,150283,1,4,10,,1,1,1,1,0,1,0.0,1.0,1.0,1
549,120786,4,2,21,8.0,0,36,18,12,14,22,0.3888888888888889,0.6111111111111112,18.5,36
550,36504,29,5,16,10.0,0,2,2,1,2,0,1.0,0.0,1.5,2
551,91201,21,1,10,28.0,0,8,4,3,6,2,0.75,0.25,4.5,8
552,18926,22,4,13,12.0,0,4,4,4,3,1,0.75,0.25,2.5,4
553,180141,17,1,10,7.0,0,8,5,3,8,0,1.0,0.0,4.5,8
554,34076,4,2,22,30.0,0,4,3,3,3,1,0.75,0.25,2.5,4
555,40590,70,2,7,4.0,0,10,6,2,10,0,1.0,0.0,5.5,10
556,87144,2,4,10,30.0,0,2,2,1,1,1,0.5,0.5,1.5,2
557,153133,13,3,20,30.0,0,29,18,11,14,15,0.4827586206896552,0.5172413793103449,15.0,29
558,5721,7,1,11,6.0,0,3,2,2,1,2,0.3333333333333333,0.6666666666666666,2.0,3
559,22322,20,1,4,16.0,0,12,5,4,10,2,0.8333333333333334,0.16666666666666666,6.5,12
560,67315,1,6,17,,1,8,6,4,0,8,0.0,1.0,4.5,8
561,153285,7,1,16,15.0,0,10,9,5,4,6,0.4,0.6,5.5,10
562,199989,41,3,10,9.0,0,14,11,7,12,2,0.8571428571428571,0.14285714285714285,7.5,14
563,153069,1,3,23,,1,13,7,6,0,13,0.0,1.0,7.0,13
564,8422,34,6,17,15.0,0,8,8,8,6,2,0.75,0.25,4.5,8
565,45892,47,5,10,4.0,0,14,11,5,12,2,0.8571428571428571,0.14285714285714285,7.5,14
566,133183,4,1,19,11.0,0,12,10,9,6,6,0.5,0.5,6.5,12
567,186231,2,2,16,27.0,0,4,3,2,1,3,0.25,0.75,2.5,4
568,66971,8,2,9,20.0,0,6,5,3,6,0,1.0,0.0,3.5,6
569,201085,9,2,19,7.0,0,5,5,4,5,0,1.0,0.0,3.0,5
570,16482,12,3,14,7.0,0,25,18,7,17,8,0.68,0.32,13.0,25
571,78998,5,1,11,9.0,0,4,3,3,4,0,1.0,0.0,2.5,4
572,150255,2,4,13,30.0,0,8,6,5,2,6,0.25,0.75,4.5,8
573,42147,16,1,14,9.0,0,11,11,7,6,5,0.5454545454545454,0.45454545454545453,6.0,11
574,113517,19,6,10,6.0,0,11,10,8,10,1,0.9090909090909091,0.09090909090909091,6.0,11
575,202833,92,4,9,2.0,0,25,16,9,19,6,0.76,0.24,13.0,25
576,38664,5,1,16,6.0,0,3,3,3,3,0,1.0,0.0,2.0,3
577,22836,18,3,18,3.0,0,11,10,6,7,4,0.6363636363636364,0.36363636363636365,6.0,11
578,179433,3,6,12,14.0,0,25,15,9,10,15,0.4,0.6,13.0,25
579,125944,5,0,13,7.0,0,8,7,6,3,5,0.375,0.625,4.5,8
580,38171,46,3,13,5.0,0,7,5,3,0,7,0.0,1.0,4.0,7
581,76141,3,6,17,7.0,0,9,7,4,3,6,0.3333333333333333,0.6666666666666666,5.0,9
582,193223,6,2,19,10.0,0,22,11,6,8,14,0.36363636363636365,0.6363636363636364,11.5,22
583,71244,20,4,15,11.0,0,11,10,6,9,2,0.8181818181818182,0.18181818181818182,6.0,11
584,78727,2,6,19,6.0,0,22,19,9,5,17,0.22727272727272727,0.7727272727272727,11.5,22
585,137128,5,0,18,7.0,0,8,8,5,2,6,0.25,0.75,4.5,8
586,31030,16,2,11,11.0,0,10,6,4,8,2,0.8,0.2,5.5,10
587,13112,39,2,12,8.0,0,6,6,6,6,0,1.0,0.0,3.5,6
588,145181,11,2,15,6.0,0,13,10,6,7,6,0.5384615384615384,0.46153846153846156,7.0,13
589,160442,3,1,15,6.0,0,4,3,2,2,2,0.5,0.5,2.5,4
590,198502,31,4,18,7.0,0,1,1,1,1,0,1.0,0.0,1.0,1
591,31111,14,5,17,8.0,0,12,10,7,2,10,0.16666666666666666,0.8333333333333334,6.5,12
592,105010,3,0,8,21.0,0,12,9,9,2,10,0.16666666666666666,0.8333333333333334,6.5,12
593,57957,7,1,7,17.0,0,10,9,7,5,5,0.5,0.5,5.5,10
594,84876,2,1,22,28.0,0,25,16,7,12,13,0.48,0.52,13.0,25
595,32240,68,4,6,3.0,0,10,9,7,9,1,0.9,0.1,5.5,10
596,60562,11,0,10,12.0,0,6,3,2,4,2,0.6666666666666666,0.3333333333333333,3.5,6
597,43517,12,1,19,2.0,0,9,6,4,9,0,1.0,0.0,5.0,9
598,81979,4,6,9,8.0,0,11,8,5,5,6,0.45454545454545453,0.5454545454545454,6.0,11
599,5217,4,1,12,5.0,0,7,6,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
600,34215,8,2,13,4.0,0,11,8,2,0,11,0.0,1.0,6.0,11
601,94143,1,6,12,,1,25,20,11,0,25,0.0,1.0,13.0,25
602,147552,5,4,23,6.0,0,15,10,7,11,4,0.7333333333333333,0.26666666666666666,8.0,15
603,95063,87,6,12,10.0,0,29,19,10,25,4,0.8620689655172413,0.13793103448275862,15.0,29
605,37949,20,1,12,0.0,0,2,2,2,0,2,0.0,1.0,1.5,2
606,42671,30,2,20,4.0,0,11,5,3,8,3,0.7272727272727273,0.2727272727272727,6.0,11
607,166458,4,0,15,30.0,0,4,4,4,0,4,0.0,1.0,2.5,4
608,91030,11,3,21,12.0,0,20,15,8,14,6,0.7,0.3,10.5,20
609,25883,4,2,15,1.0,0,7,7,7,1,6,0.14285714285714285,0.8571428571428571,4.0,7
610,196148,25,0,15,12.0,0,4,4,4,4,0,1.0,0.0,2.5,4
611,197381,66,5,11,5.0,0,9,8,6,9,0,1.0,0.0,5.0,9
612,196148,17,1,14,4.0,0,11,8,5,9,2,0.8181818181818182,0.18181818181818182,6.0,11
613,53840,8,6,11,6.0,0,17,14,8,4,13,0.23529411764705882,0.7647058823529411,9.0,17
614,33769,4,5,18,20.0,0,3,3,3,3,0,1.0,0.0,2.0,3
615,36811,27,6,8,11.0,0,11,7,5,11,0,1.0,0.0,6.0,11
616,35556,4,6,17,30.0,0,19,15,12,8,11,0.42105263157894735,0.5789473684210527,10.0,19
617,189312,3,1,12,20.0,0,8,8,6,1,7,0.125,0.875,4.5,8
618,41594,17,1,19,18.0,0,9,6,3,8,1,0.8888888888888888,0.1111111111111111,5.0,9
619,164110,40,1,16,17.0,0,2,1,1,2,0,1.0,0.0,1.5,2
620,169324,6,5,13,19.0,0,14,11,6,5,9,0.35714285714285715,0.6428571428571429,7.5,14
621,102288,25,1,7,4.0,0,5,4,2,5,0,1.0,0.0,3.0,5
622,95549,4,0,16,6.0,0,13,8,4,8,5,0.6153846153846154,0.38461538461538464,7.0,13
623,37804,63,3,12,3.0,0,11,6,3,11,0,1.0,0.0,6.0,11
624,193012,11,1,14,3.0,0,6,6,5,2,4,0.3333333333333333,0.6666666666666666,3.5,6
625,39460,85,1,10,7.0,0,10,8,7,9,1,0.9,0.1,5.5,10
626,10747,78,3,13,2.0,0,8,6,4,8,0,1.0,0.0,4.5,8
627,135886,41,4,18,6.0,0,23,16,11,19,4,0.8260869565217391,0.17391304347826086,12.0,23
628,204912,24,4,7,4.0,0,4,4,3,3,1,0.75,0.25,2.5,4
629,3351,3,3,0,30.0,0,12,8,4,3,9,0.25,0.75,6.5,12
630,51955,1,0,16,,1,9,8,6,0,9,0.0,1.0,5.0,9
632,84859,20,3,8,6.0,0,8,6,3,6,2,0.75,0.25,4.5,8
633,54591,5,1,14,5.0,0,18,13,10,6,12,0.3333333333333333,0.6666666666666666,9.5,18
634,190667,21,0,16,5.0,0,7,6,4,5,2,0.7142857142857143,0.2857142857142857,4.0,7
635,127975,9,0,16,5.0,0,9,8,6,6,3,0.6666666666666666,0.3333333333333333,5.0,9
636,63276,12,5,17,3.0,0,10,7,5,8,2,0.8,0.2,5.5,10
637,1177,23,5,17,10.0,0,6,5,4,4,2,0.6666666666666666,0.3333333333333333,3.5,6
638,167982,45,6,14,6.0,0,12,8,4,9,3,0.75,0.25,6.5,12
639,194758,5,1,12,4.0,0,7,5,2,7,0,1.0,0.0,4.0,7
640,34791,4,6,0,30.0,0,6,6,5,3,3,0.5,0.5,3.5,6
641,29916,7,2,9,7.0,0,14,7,3,9,5,0.6428571428571429,0.35714285714285715,7.5,14
642,98841,5,1,14,21.0,0,13,11,7,7,6,0.5384615384615384,0.46153846153846156,7.0,13
643,17076,1,0,8,,1,9,9,5,0,9,0.0,1.0,5.0,9
644,151223,1,5,16,,1,10,9,7,0,10,0.0,1.0,5.5,10
645,146921,6,2,8,30.0,0,10,5,5,6,4,0.6,0.4,5.5,10
646,76803,4,1,11,10.0,0,9,7,6,6,3,0.6666666666666666,0.3333333333333333,5.0,9
